;AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
1577;0.0;0.0;8.09999965;112.3566009;0.0;1.3335;29.41176605;78.0;102.0;750.5;4.269999981000001;38.0;-1.3834;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1578;0.20000457800000002;0.0;7.589999676000001;104.62361870000001;0.0;1.3533;29.80392265;78.0;102.0;755.0;4.239999771;38.0;-1.4034;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1579;0.400001526;0.0;7.079999701;96.36161955;0.0;1.3026;29.41176605;78.0;102.0;753.5;4.21999979;38.0;-1.3966;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1580;0.699996948;0.0;6.569999727000001;87.57060353;0.0;1.3406;29.80392265;78.0;102.0;753.5;4.329999924;38.0;-1.4022;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1581;0.5;0.0;6.059999752;78.25057062;0.0;1.321;29.01960754;78.0;102.0;752.0;4.269999981000001;38.0;-1.3944;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1582;0.400001526;0.0;5.564999771;69.15180012;0.0;1.4417;29.01960754;78.0;102.0;752.5;4.239999771;38.0;-1.5291;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1583;0.5;0.0;5.06999979;59.55467373;0.0;1.5119999999999998;29.01960754;78.0;102.0;751.5;4.190000057;39.0;-1.6242;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1584;0.400001526;0.0;4.5749998089999995;49.45919144;0.0;1.5025;29.01960754;78.0;102.0;751.5;4.239999771;39.0;-1.5927;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1585;-0.299995422;0.0;4.109999816;40.37277631;0.0;1.4329;46.27450943;78.0;102.0;750.5;4.3000001910000005;39.0;-1.4683;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1586;-0.099998474;0.0;3.644999822;30.84658154;0.0;1.409;45.88235474;78.0;102.0;717.0;4.329999924;39.0;-1.4545;9.70056057;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1587;0.0;0.0;3.2099998469999997;22.33311646;0.0;1.3384;45.88235474;78.0;102.0;686.0;4.6300001139999996;39.0;-1.4123;9.740404129;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1588;0.099998474;1.7999999519999998;2.8199998660000003;14.01620196;1.7999999519999998;1.2046;67.45098114;78.0;102.0;724.5;5.3800001139999996;39.0;-1.2817;9.784340858;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1589;0.0;3.599999905;2.609999883;10.94735497;1.7999999519999998;1.1092;79.60784149;78.0;102.0;1033.0;10.27000046;38.0;-1.1943;9.832330704;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1590;-0.400001526;5.399999619;2.51999989;9.93416868;1.7999997140000001;1.1243;57.64706039;78.0;103.0;1515.5;13.68999958;37.0;-1.1978;9.874141693;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1591;0.5;12.59999943;2.59499989;11.12285505;7.1999998089999995;1.1494;0.0;78.0;105.0;1076.5;9.739999771;37.0;-1.1921;9.91417408;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1592;0.9000015259999999;12.59999943;2.65499988;12.12048199;0.0;1.1709;25.49019623;78.0;103.0;768.5;4.989999771;37.0;-1.2423;9.932411194;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1593;0.9000015259999999;13.5;2.74499989;13.60319398;0.900000572;1.1693;29.41176605;78.0;102.0;751.5;4.489999771;38.0;-1.2479;9.942176819;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1594;0.7999954220000001;12.59999943;2.87999988;15.17857518;-0.900000572;1.1747;29.41176605;78.0;102.0;752.0;4.269999981000001;38.0;-1.2696;9.954413414;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1595;1.199996948;12.59999943;3.0449998739999997;16.75166825;0.0;1.215;30.98039246;78.0;102.0;750.0;4.239999771;38.0;-1.2658;9.968490601000001;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1596;0.9000015259999999;11.69999981;3.1949998739999996;17.99641399;-0.899999619;1.2019;29.80392265;78.0;102.0;754.5;4.1300001139999996;38.0;-1.2643;9.982657433;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1597;0.599998474;9.899999618999999;3.344999868;18.64624445;-1.8000001909999999;1.2279;29.41176605;78.0;102.0;751.5;4.21999979;38.0;-1.2936;9.998521805;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1598;0.7000045779999999;9.0;3.449999871;19.16999871;-0.899999619;1.2102;29.41176605;79.0;102.0;755.0;4.21999979;38.0;-1.2804;9.998521805;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1599;1.4000015259999998;9.0;3.554999874;19.67132925;0.0;1.1619;67.05882263;79.0;102.0;630.5;4.190000057;39.0;-1.1698;10.01419258;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1600;0.299995422;9.0;3.674999875;20.10699029;0.0;1.0649;69.41176605;79.0;102.0;759.0;4.829999924;39.0;-1.056;10.02843571;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1601;-0.300003052;9.899999618999999;3.809999869;20.68565973;0.899999619;1.0915;35.29411697;79.0;102.0;839.0;5.71999979;39.0;-1.0063;10.04220772;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1602;-0.300003052;10.79999924;3.94499986;21.47437992;0.899999619;1.093;11.37254906;79.0;102.0;839.0;5.409999847000001;38.0;-1.0586;10.05328941;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1603;-1.0999984740000002;12.59999943;4.109999853;22.69006624;1.8000001909999999;1.0515;74.11764526;79.0;102.0;815.0;5.190000057;38.0;-0.9702;10.07391548;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1604;-1.199996948;13.5;4.274999855;24.15241374;0.900000572;0.9447;84.31372833;79.0;102.0;896.5;10.80000019;38.0;-0.9426;10.10565758;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1605;-1.300003052;14.39999962;4.45499985;25.84929502;0.899999619;0.9844;36.47058868;79.0;106.0;1174.5;12.30000019;38.0;-0.9877;10.14136982;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1606;-1.300003052;16.19999886;4.649999831000001;28.14864209;1.799999237;1.0387;0.0;79.0;104.0;1334.0;14.47000027;37.0;-1.0061;10.17739677;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1607;-1.7000045780000002;20.69999886;4.904999818;32.43912462;4.5;1.175;0.0;79.0;105.0;1278.5;15.18999958;37.0;-1.0646;10.20613956;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1608;-2.099998474;19.79999924;5.039999808999999;35.39837009;-0.899999619;1.1672;0.0;79.0;105.0;1192.5;11.72000027;37.0;-1.1511;10.244431500000001;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1609;-2.099998474;18.89999962;5.174999815;38.07342944;-0.899999619;1.2131;37.25490189;79.0;103.0;1205.0;8.380000114;37.0;-1.1655;10.26485252;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1610;-2.1999969480000003;19.79999924;5.339999809;41.29260715;0.899999619;1.1941;29.41176605;79.0;102.0;1219.0;8.300000191;37.0;-1.1784;10.28751945;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1611;-1.9000015259999998;18.89999962;5.654999803;43.82488676;-0.899999619;1.2009999999999998;7.450980662999999;79.0;103.0;1138.5;13.10999966;36.0;-1.2790000000000001;10.32637978;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1612;-1.299995422;18.0;5.954999803;45.77437841;-0.899999619;1.15;7.450980662999999;79.0;104.0;1002.0;7.690000057000001;36.0;-1.2830000000000001;10.35700893;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1613;-1.9000015259999998;15.29999924;6.20999979;46.58735285;-2.7000007630000002;1.2104;14.90196133;79.0;102.0;902.0;5.610000134;37.0;-1.3392;10.38533306;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1614;-1.4000015259999998;13.5;6.43499979;46.78298854;-1.799999237;1.2752;32.54901886;79.0;102.0;737.5;5.769999981000001;37.0;-1.3835;10.41502476;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1615;-1.0999984740000002;10.79999924;6.584999777999999;46.71892069;-2.7000007630000002;1.3735;23.92156982;79.0;102.0;736.0;4.3000001910000005;37.0;-1.4801;10.45450497;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1616;-1.0999984740000002;6.299999714;6.644999776000001;46.460819;-4.4999995230000005;1.3494;30.19607925;79.0;102.0;762.5;4.269999981000001;38.0;-1.492;10.50982666;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1617;-0.9000015259999999;3.599999905;6.6599997779999995;46.35396306;-2.699999809;1.355;62.35294342;79.0;102.0;690.5;4.860000134;38.0;-1.4991;10.54525089;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1618;-0.699996948;5.399999619;6.749999772000001;45.62084448;1.7999997140000001;1.3559999999999999;34.11764908;79.0;102.0;838.5;4.860000134;38.0;-1.5218;10.54525089;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1619;-0.599998474;7.1999998089999995;6.869999768;44.8373869;1.8000001909999999;1.3661;35.29411697;79.0;102.0;875.5;4.8800001139999996;38.0;-1.5497;10.58714581;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1620;-1.0;7.1999998089999995;6.989999765;44.02464119;0.0;1.3835;38.82352829;79.0;102.0;1096.0;10.38000011;38.0;-1.6521;10.64040852;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1621;-0.400001526;9.0;7.139999765;43.24209889;1.8000001909999999;1.4008;3.529411793;79.0;104.0;951.0;12.47000027;37.0;-1.7221;10.695234300000001;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1622;-0.5;9.0;7.289999765;42.41379388;0.0;1.4816;21.17647171;79.0;103.0;770.5;7.610000134;37.0;-1.7377;10.74281025;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1623;-0.599998474;9.0;7.439999765;41.53972615;0.0;1.6349;29.41176605;79.0;102.0;770.5;5.1300001139999996;37.0;-1.9306;10.78970051;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1624;-0.199996948;6.299999714;7.529999761;40.82857366;-2.7000002860000003;1.7504;29.80392265;79.0;102.0;852.0;4.940000057;37.0;-1.9517;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1625;-0.400001526;0.8999999759999999;7.499999764;41.17728549;-5.399999737999999;1.7702;28.62745094;79.0;102.0;752.0;4.489999771;38.0;-1.9692;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1626;-0.400001526;0.0;7.439999765;41.86921765;-0.8999999759999999;1.7198;29.41176605;79.0;102.0;754.5;4.21999979;38.0;-1.974;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1627;-0.300003052;0.0;7.319999768;42.79179386;0.0;1.6742;29.80392265;79.0;102.0;752.0;4.159999847;38.0;-1.9725;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1628;-0.5;0.0;7.199999772000001;43.68508194;0.0;1.73;29.01960754;79.0;102.0;748.5;4.110000134;38.0;-1.9480000000000002;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1629;0.099998474;0.0;7.094999776;44.53878527;0.0;1.7257;29.01960754;79.0;102.0;753.5;4.239999771;38.0;-1.9778;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1630;-0.400001526;0.0;7.004999783;45.3350564;0.0;1.7266;28.23529434;79.0;102.0;749.5;4.190000057;38.0;-1.9593;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1631;0.0;0.0;7.004999783;45.3350564;0.0;1.7146;28.62745094;79.0;102.0;750.0;4.329999924;38.0;-1.8667;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1632;-0.300003052;0.0;7.004999783;45.3350564;0.0;1.7138;29.01960754;79.0;102.0;754.5;4.239999771;38.0;-1.7796;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1633;-0.599998474;0.0;7.004999783;45.3350564;0.0;1.6214;43.52941132;79.0;102.0;696.0;4.6300001139999996;38.0;-1.6337;10.85059261;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1634;-0.399993896;0.0;7.004999783;45.3350564;0.0;1.5419;47.05882263;79.0;102.0;753.5;5.690000057000001;38.0;-1.5941;10.9045248;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1635;-0.199996948;1.7999999519999998;7.034999782000001;44.96163269;1.7999999519999998;1.4575;28.23529434;79.0;102.0;767.0;4.3800001139999996;38.0;-1.5002;10.96003246;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1636;-0.099998474;2.699999809;7.0799997789999995;44.43925138;0.8999998570000001;1.5649;31.37254906;79.0;102.0;753.5;4.329999924;38.0;-1.5313;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1637;0.099998474;0.0;7.0799997789999995;44.43925138;-2.699999809;1.5385;29.80392265;79.0;102.0;753.5;4.21999979;38.0;-1.5197;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1638;-0.699996948;0.0;7.0799997789999995;44.43925138;0.0;1.5219;28.62745094;79.0;102.0;753.5;4.21999979;38.0;-1.5012;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1639;-0.5;0.0;7.0799997789999995;44.43925138;0.0;1.6093;28.62745094;79.0;102.0;753.0;4.21999979;39.0;-1.5892;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1640;-0.699996948;0.0;7.0799997789999995;44.43925138;0.0;1.6598;29.01960754;79.0;102.0;753.5;4.21999979;39.0;-1.6293;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1641;-0.299995422;0.0;7.0799997789999995;44.43925138;0.0;1.5653;68.23529816;79.0;102.0;699.5;4.079999924;39.0;-1.5435;11.02260303;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1642;-0.400001526;1.7999999519999998;7.109999778;44.06125141;1.7999999519999998;1.4033;27.05882454;79.0;102.0;740.5;5.1300001139999996;39.0;-1.4224;11.08390427;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1643;-1.200004578;1.7999999519999998;7.139999777000001;43.68142092;0.0;1.2563;59.60784531;79.0;102.0;729.5;4.159999847;39.0;-1.3187;11.14054012;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1644;-2.200004578;3.599999905;7.199999775;43.02609892;1.7999999519999998;1.0726;99.21569061;79.0;102.0;729.5;5.159999847;39.0;-1.2227;11.17729568;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1645;-2.8000030519999997;4.5;7.274999775;42.26529387;0.900000095;1.0712;43.13725662;79.0;102.0;1163.5;10.93999958;38.0;-1.2129;11.22010612;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1646;-2.5;8.099999428;7.409999766;41.36125155;3.5999994280000003;0.9689;43.92156982;79.0;102.0;1474.5;11.35999966;37.0;-1.1806;11.26098156;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1647;-2.5;11.69999981;7.6049997629999995;40.70387026;3.600000381;0.9543;5.490196227999999;79.0;103.0;1690.0;16.46999931;37.0;-1.1832;11.31489944;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1648;-3.3000030519999997;12.59999943;7.784999753999999;40.5226499;0.899999619;0.9691;27.05882454;79.0;105.0;769.0;6.159999847000001;37.0;-1.1774;11.35111237;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1649;-2.5;13.5;7.949999756;40.75169235;0.900000572;0.9145;27.84313774;79.0;102.0;749.5;4.769999981000001;37.0;-1.1796;11.36560535;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1650;-2.3000030519999997;13.5;8.084999762;41.14502289;0.0;0.866;27.84313774;79.0;102.0;748.0;4.269999981000001;38.0;-1.1288;11.36874008;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1651;-2.0;13.5;8.099999772;41.29626874;0.0;0.8376;8.627450943;79.0;102.0;798.0;6.21999979;38.0;-1.1335;11.402421;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1652;-1.299995422;13.5;8.114999781;41.44705697;0.0;0.8619;71.37255096;79.0;102.0;902.5;6.659999847000001;38.0;-1.149;11.42689228;SmoothCondition;HighCongestionCondition;EvenPaceStyle
1653;0.400001526;45.89999771;27.53999921;147.9197199;0.0;1.0490000000000002;78.43137359999999;79.0;107.0;881.5;10.77000046;40.0;-1.2317;16.35788918;UnevenCondition;LowCongestionCondition;AggressiveStyle
1654;-0.599998474;46.79999924;27.644999199999997;151.3489484;0.9000015259999999;0.685;79.60784149;79.0;114.0;1429.0;17.48999977;40.0;-0.8606;16.29229164;UnevenCondition;LowCongestionCondition;AggressiveStyle
1655;-0.400001526;49.5;27.74999925;155.3323655;2.7000007630000002;0.6946;79.60784149;79.0;119.0;1498.5;17.73999977;41.0;-0.6217;16.21477699;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1656;-1.4000015259999998;51.29999924;27.85499924;159.6777633;1.799999237;0.6486;78.03921509;79.0;120.0;1551.5;18.15999985;42.0;-0.4965;16.13623428;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1657;-1.200004578;54.0;28.00499924;166.2584415;2.7000007630000002;0.6059;75.6862793;79.0;121.0;1617.0;17.90999985;43.0;-0.4696;16.06822395;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1658;-1.199996948;54.89999771;28.15499924;173.06793259999998;0.8999977109999999;0.5677;72.94117737;79.0;120.0;1669.0;17.79999924;43.0;-0.5739;16.04715157;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1659;-1.8000030519999999;57.59999847;28.34999925;182.3872802;2.7000007630000002;0.6093;70.98039246;79.0;119.0;1728.5;17.69000053;43.0;-0.6297;16.01497459;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1660;-2.299995422;59.39999771;28.60499924;194.457423;1.799999237;0.5755;62.74509811;79.0;117.0;1777.0;17.77000046;42.0;-0.603;15.97498608;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1661;-3.099998474;60.29999924;28.88999928;207.7910767;0.9000015259999999;0.7468;65.49019623;79.0;116.0;1818.0;18.32999992;42.0;-0.7328;15.92865276;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1662;-3.3000030519999997;62.09999847;29.23499929;223.71077979999998;1.799999237;0.9159999999999999;61.96078491;79.0;116.0;1852.0;18.44000053;41.0;-0.8287;15.88342953;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1663;-2.299995422;63.0;29.60999929;240.7402295;0.9000015259999999;1.0446;14.90196133;80.0;111.0;1840.0;23.29999924;40.0;-0.9253;15.86332035;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1664;-3.0;62.09999847;29.99999925;257.0766011;-0.9000015259999999;1.0536;0.0;80.0;111.0;1814.0;22.94000053;40.0;-0.9272;15.83486462;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1665;-2.099998474;61.19999695;30.35999923;271.8817515;-0.9000015259999999;0.9636;0.0;80.0;111.0;1771.5;22.27000046;39.0;-1.0302;15.81296635;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1666;-2.099998474;63.89999771;30.77999918;289.5900883;2.7000007630000002;1.0793;0.0;80.0;111.0;1749.0;21.87999916;39.0;-1.0469;15.79210281;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1667;-2.3000030519999997;69.29999542;31.36499909;314.1928037;5.399997711;1.1538;0.0;80.0;110.0;1717.0;21.87999916;38.0;-1.1840000000000002;15.79210281;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1668;-1.5999984740000002;58.5;31.76999907;326.3695756;-10.79999542;1.2601;0.0;80.0;110.0;1681.0;21.52000046;38.0;-1.1992;15.78284931;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1669;-2.600006104;57.59999847;32.45999907;333.0847953;-0.9000015259999999;1.1599;0.0;80.0;109.0;1665.5;21.11000061;38.0;-1.3304;15.77004147;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1670;-2.0;56.69999695;33.17999902;336.42364169999996;-0.9000015259999999;1.1837;0.0;80.0;109.0;1665.5;20.61000061;38.0;-1.4016;15.71683407;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1671;-2.799995422;57.59999847;33.91499899;339.4172097;0.9000015259999999;1.2652;0.0;80.0;109.0;1630.0;20.36000061;37.0;-1.5292;15.67378521;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1672;-3.3000030519999997;54.0;34.604999;338.0699565;-3.599998474;1.2755;0.0;80.0;109.0;1588.5;19.77000046;37.0;-1.4112;15.62828255;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1673;-2.799995422;53.09999847;35.27999899;335.1972022;-0.9000015259999999;1.5151;0.0;80.0;108.0;1531.5;18.57999992;37.0;-1.59;15.57575703;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1674;-3.099998474;51.29999924;35.92499898;330.405618;-1.799999237;1.8203;0.0;80.0;108.0;1486.0;17.69000053;37.0;-1.7475;15.52859497;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1675;-3.299995422;49.5;36.53999899;323.92310180000004;-1.799999237;1.733;0.0;80.0;107.0;1424.5;17.04999924;37.0;-1.8544;15.51079082;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1676;-3.6999969480000003;46.79999924;37.03499897;319.05280619999996;-2.7000007630000002;1.7955;0.7843137379999999;80.0;107.0;1331.5;16.15999985;36.0;-1.9533;15.49280167;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1677;-3.099998474;44.09999847;37.43999896;314.6973402;-2.7000007630000002;1.9169999999999998;0.7843137379999999;80.0;106.0;1275.0;15.52000046;36.0;-2.0428;15.44228268;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1678;-1.5;43.19999695;37.82999892;309.8309332;-0.9000015259999999;2.0874;2.7450981139999997;80.0;106.0;1241.5;15.07999992;36.0;-2.1169;15.41465569;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1679;-1.4000015259999998;41.39999771;38.1149989;306.86161960000004;-1.799999237;2.1109999999999998;3.921568632;80.0;105.0;1213.5;11.32999992;36.0;-2.0998;15.37759304;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1680;-0.599998474;40.5;38.3249989;305.14460299999996;-0.8999977109999999;2.2219;6.2745099070000006;80.0;104.0;1161.0;9.130000114;36.0;-2.1785;15.29355335;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1681;-0.400001526;38.70000076;38.48999893;303.58157769999997;-1.799999237;2.2543;14.11764717;80.0;103.0;865.5;5.329999924;36.0;-2.3364;15.11297417;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1682;-0.599998474;34.20000076;38.59499895;301.9814845;-4.5;2.2802;30.19607925;80.0;102.0;758.5;4.610000134;37.0;-2.4748;14.92987442;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1683;-0.7000045779999999;27.89999962;38.59499895;301.9814845;-6.300001143999999;2.3053;29.01960754;80.0;102.0;752.0;4.269999981000001;37.0;-2.5678;14.79229164;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1684;-0.400001526;21.59999847;38.50499892;304.5899597;-6.300001143999999;2.3859;28.62745094;80.0;102.0;753.0;4.3000001910000005;37.0;-2.6235;14.717088699999998;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1685;-0.5;16.19999886;38.3249989;310.7459602;-5.399999619;2.4793;29.01960754;80.0;102.0;739.0;4.190000057;38.0;-2.5526;14.64578438;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1686;0.0;11.69999981;38.08499893;320.1694169;-4.499999046;2.4441;40.0;80.0;102.0;853.0;4.440000057;38.0;-2.5724;14.61086655;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1687;-0.599998474;9.0;37.84499893;330.7936873;-2.699999809;2.4674;30.19607925;79.0;102.0;751.0;4.3800001139999996;38.0;-2.5679;14.58902359;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1688;-0.699996948;7.1999998089999995;37.61999895;341.67720330000003;-1.8000001909999999;2.4135;29.41176605;79.0;102.0;748.0;4.269999981000001;38.0;-2.6332;14.58271122;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1689;-0.600006104;5.399999619;37.40999894;352.7032711;-1.8000001909999999;2.6608;30.19607925;79.0;102.0;748.0;4.269999981000001;38.0;-2.6224;14.58271122;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1690;-0.400001526;2.699999809;37.18499896;365.4470412;-2.699999809;2.6497;30.98039246;79.0;102.0;751.5;4.21999979;38.0;-2.5705;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1691;0.099998474;0.0;36.82499898;384.6344295;-2.699999809;2.5281;29.80392265;79.0;102.0;752.0;4.21999979;38.0;-2.4933;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1692;0.400001526;0.0;36.38999901;405.4768264;0.0;2.4484;28.23529434;79.0;102.0;753.0;4.159999847;38.0;-2.4928;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1693;0.599998474;0.0;35.90999902;426.71072350000003;0.0;2.3629;28.62745094;79.0;102.0;753.0;4.21999979;38.0;-2.4241;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1694;0.599998474;0.0;35.42999903;447.47601050000003;0.0;2.2745;28.62745094;79.0;102.0;751.0;4.360000134;38.0;-2.3362;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1695;0.099998474;0.0;35.05499903;465.7753742;0.0;2.2063;28.62745094;79.0;102.0;748.0;4.3000001910000005;38.0;-2.2775;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1696;0.400001526;0.0;34.87499905;476.59916979999997;0.0;2.1919;29.41176605;79.0;102.0;752.5;4.239999771;38.0;-2.3111;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1697;0.599998474;0.0;34.78499905;482.48059299999994;0.0;2.1973;29.41176605;79.0;102.0;750.0;4.269999981000001;38.0;-2.3057;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1698;0.400001526;0.0;34.70999905;487.4378386;0.0;2.1180000000000003;29.01960754;79.0;102.0;749.5;4.329999924;38.0;-2.2425;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1699;0.400001526;0.0;34.55999905;496.6315671;0.0;2.0537;29.80392265;79.0;102.0;751.5;4.21999979;38.0;-2.2;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1700;0.199996948;0.0;34.39499906;506.54079529999996;0.0;1.9315;29.80392265;79.0;102.0;750.0;4.190000057;38.0;-2.1154;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1701;0.099998474;0.0;34.18499907;518.4958452999999;0.0;1.875;29.41176605;79.0;102.0;753.0;4.239999771;38.0;-1.9162;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1702;0.099998474;0.0;33.89999906;533.2728535;0.0;1.7956;29.80392265;79.0;102.0;749.5;4.21999979;38.0;-1.7351;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
1703;0.199996948;0.0;33.53999909;550.0549539;0.0;1.6769999999999998;30.19607925;79.0;102.0;753.0;4.159999847;38.0;-1.6522;14.57399464;UnevenCondition;LowCongestionCondition;EvenPaceStyle
