;AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle
1106;-0.200000763;0.0;49.84499864;510.0828331;-0.8999999759999999;0.8937;30.19607925;79;103;753.0;4.21999979;29;-0.6664;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1107;0.099998474;0.0;49.36499866;544.4524584;0.0;0.605;30.19607925;79;103;754.5;4.239999771;29;-0.5588;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1108;-0.200000763;0.0;48.82499869;580.5812013999999;0.0;0.3212;30.58823586;79;103;748.0;4.239999771;29;-0.4856;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1109;0.0;0.0;48.26999871;616.5875301;0.0;0.1167;30.98039246;79;103;754.0;4.110000134;29;-0.2281;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1110;0.699996948;0.0;47.68499873;652.7910957;0.0;0.0918;29.41176605;79;103;748.0;4.239999771;29;-0.2828;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1111;1.0999984740000002;0.0;47.03999872;689.5396959;0.0;-0.0252;29.80392265;79;103;754.0;4.269999981000001;29;-0.2386;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1112;1.300003052;0.0;46.33499873;726.1578718999999;0.0;-0.1065;30.58823586;78;103;754.0;4.21999979;29;-0.19;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1113;1.0999984740000002;0.0;45.56999877;761.9482005;0.0;-0.2551;72.15686035;78;103;757.5;4.329999924;29;-0.0735;13.70430183;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1114;1.0;0.0;44.74499877;796.1912917000001;0.0;-0.3387;91.76470947;78;103;629.0;4.6300001139999996;29;-0.025;13.7248888;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1115;1.299999237;3.599999905;43.91999879;823.0093833999999;3.599999905;-0.6324;90.98039246;78;103;699.0;10.35999966;29;0.0522;13.76634789;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1116;1.100002289;9.899999618999999;43.154998799999994;839.6384076999999;6.299999714;-0.4961;0.0;78;112;1559.5;19.32999992;29;0.1253;13.78098106;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1117;0.800003052;15.29999924;42.4799988;849.6158224;5.399999619;-0.5529;94.90196228;78;108;909.5;9.329999924;29;0.2807;13.7775631;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1118;0.699996948;14.39999962;41.75999882;858.5779912999999;-0.899999619;-0.7337;83.52941132;78;107;1070.0;13.88000011;29;0.3003;13.79709816;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1119;-0.199996948;15.29999924;41.00999882;864.0466347000001;0.899999619;-0.8483;83.52941132;78;115;1374.5;18.11000061;30;0.3839;13.818326;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1120;-0.8999977109999999;26.09999847;40.40999882;859.909686;10.79999924;-0.9916;74.90196228;78;118;1660.5;19.65999985;32;0.4597;13.81635857;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1121;-1.600002289;29.69999886;39.86999883;853.583449;3.600000381;-1.137;69.41176605;78;124;1941.0;22.11000061;34;0.5393;13.825749400000001;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1122;-1.799999237;33.29999924;39.32999886;842.7102302000001;3.600000381;-1.19;64.31372833;78;128;2128.0;21.27000046;35;0.6544;13.8362112;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1123;-1.899997711;33.29999924;38.77499888;830.4089848;0.0;-1.3439;0.0;78;110;942.5;15.72000027;32;0.7171;13.83218861;UnevenCondition;NormalCongestionCondition;AggressiveStyle
1124;-2.5;33.29999924;38.20499886;816.6014582;0.0;-1.4658;86.66667175;78;112;1413.0;17.61000061;31;0.8153;13.83349037;UnevenCondition;NormalCongestionCondition;AggressiveStyle
1125;-2.600002289;35.09999847;37.64999881;800.99843;1.799999237;-1.4009;78.8235321;78;118;1518.5;17.82999992;32;0.7923;13.81008244;UnevenCondition;NormalCongestionCondition;AggressiveStyle
1126;-2.100002289;36.89999771;37.10999885;783.7330778;1.799999237;-1.4558;77.25490570000001;78;121;1616.5;19.86000061;33;0.8479;13.78804111;UnevenCondition;NormalCongestionCondition;AggressiveStyle
1127;-2.2999992369999998;39.59999847;36.6149989;766.0263442;2.7000007630000002;-1.5084;76.86274719;78;125;1738.5;20.62999916;33;0.8458;13.7810955;UnevenCondition;NormalCongestionCondition;AggressiveStyle
1128;1.0999984740000002;31.5;26.27999937;73.9653508;1.800001144;-0.9111;79.21569061;78;107;1345.0;14.98999977;28;-0.08;10.39731407;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1129;1.0;32.39999771;26.03999934;67.40480817;0.8999977109999999;-0.8717;74.11764526;79;109;1418.5;14.27000046;29;0.023;10.38845158;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1130;0.7999992370000001;35.09999847;25.90499937;63.78658049;2.7000007630000002;-0.9966;68.23529816;79;108;1490.0;15.10999966;29;0.1514;10.38122845;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1131;0.400001526;36.89999771;25.84499933;62.221494799999995;1.799999237;-1.0427;58.03921509;79;108;1547.5;14.57999992;29;0.3467;10.37092495;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1132;0.0;38.70000076;25.91999933;63.83348655;1.8000030519999999;-1.0483;58.8235321;79;107;1591.0;14.57999992;29;0.6662;10.35705376;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1133;0.10000228900000001;39.59999847;26.1299993;66.94077427;0.8999977109999999;-1.1314;56.47058868;79;107;1633.5;14.68999958;29;0.6778;10.34455872;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1134;0.39999771100000003;40.5;26.41499931;70.23180006;0.9000015259999999;-1.3606;55.29411697;79;106;1669.5;14.93999958;28;0.8186;10.35303307;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1135;0.099998474;40.5;26.71499931;73.24298692;0.0;-1.3936;54.90196228;79;106;1685.5;14.93999958;28;1.002;10.35303307;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1136;0.0;41.39999771;27.02999927;76.49602862;0.8999977109999999;-1.3461;53.72549057;79;106;1715.0;14.82999992;28;1.1072;10.34855461;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1137;-0.099998474;42.29999924;27.37499928;79.82732506;0.9000015259999999;-1.1663;9.803921699999998;79;109;1715.0;15.15999985;28;1.168;10.34775543;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1138;0.600002289;42.29999924;27.73499929;82.71586731;0.0;-0.8891;0.0;79;110;1684.5;21.02000046;28;0.9879;10.36307144;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1139;0.5;40.5;28.10999929;83.72836785;-1.799999237;-0.7096;35.68627548;79;110;1630.5;20.32999992;28;0.9068;10.38059044;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1140;0.599998474;39.59999847;28.52999927;82.60077448;-0.9000015259999999;-0.6528;56.86274719;79;108;1583.0;12.80000019;28;0.9541;10.38399601;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1141;1.0;39.59999847;29.03999925;77.9485374;0.0;-0.6503;50.98039246;79;105;1588.5;13.88000011;28;0.9813;10.39371204;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1142;1.0999984740000002;39.59999847;29.53499923;73.38027467;0.0;-0.7687;51.76470566;79;105;1620.0;14.18999958;28;1.048;10.40382004;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1143;1.600002289;40.5;30.01499923;69.7924787;0.9000015259999999;-0.5969;51.76470566;79;105;1640.0;14.22000027;28;1.2616;10.41320801;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1144;1.0;40.5;30.46499923;66.82705567;0.0;-0.7003;51.76470566;79;105;1665.0;14.18999958;28;1.2229;10.42882156;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1145;0.400001526;40.5;30.91499923;63.44976824;0.0;-0.5904;50.98039246;79;105;1690.0;14.60999966;28;1.2545;10.44797993;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1146;1.0;41.39999771;31.31999919;61.91145472;0.8999977109999999;-0.6957;50.98039246;79;105;1723.0;14.98999977;28;1.2481;10.4707489;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1147;0.5;42.29999924;31.64999917;62.52559058;0.9000015259999999;-0.7816;58.4313736;79;107;1749.0;16.12999916;28;1.2263;10.49512768;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1148;0.599998474;43.19999695;31.94999914;63.98999644;0.8999977109999999;-0.7991;65.09803772;79;111;1791.0;17.37999916;29;1.3128;10.52441311;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1149;0.600002289;44.09999847;32.24999914;65.82050451;0.9000015259999999;-0.938;60.39215851;79;112;1833.0;17.54999924;29;1.2331;10.55358315;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1150;0.599998474;45.0;32.56499917;67.83383523;0.9000015259999999;-0.7904;0.0;79;109;1390.5;14.98999977;29;1.1333;10.57859898;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1151;0.5;45.89999771;32.87999913;70.22196187;0.8999977109999999;-0.8237;0.0;79;105;1293.5;15.18999958;29;1.1137;10.60841656;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1152;-0.10000228900000001;44.09999847;33.14999911;71.86118206;-1.799999237;-0.9339;79.60784149;79;108;1313.0;13.85999966;28;0.8425;10.63283443;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1153;0.7000007629999999;45.0;33.38999914;74.07243658;0.9000015259999999;-1.0014;78.43137359999999;79;108;1351.0;13.85999966;28;0.8826;10.63283443;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1154;1.700000763;45.89999771;33.629999100000006;76.60585978;0.8999977109999999;-0.8690000000000001;71.37255096;79;108;1365.5;14.22000027;28;0.7991;10.65926647;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1155;1.799999237;45.89999771;33.86999906;79.02213048;0.0;-0.7078;27.84313774;79;105;1357.0;13.13000011;28;0.6764;10.68047619;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1156;2.2999992369999998;45.89999771;34.12499905;81.22766377;0.0;-0.579;0.0;79;107;1319.0;16.29999924;28;0.6423;10.71588135;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1157;2.5;45.0;34.37999907;82.83416408;-0.8999977109999999;-0.8293;63.52941132;79;105;1319.0;13.27000046;28;0.475;10.745924;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1158;2.5;44.09999847;34.63499905;83.84163002;-0.9000015259999999;-0.8617;45.09804153;79;104;1298.0;10.10999966;28;0.6094;10.759525300000002;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1159;1.9000015259999998;44.09999847;34.90499903;84.51708761;0.0;-0.6959;4.313725471000001;80;104;1290.5;12.05000019;27;0.5901;10.78393745;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1160;1.5999984740000002;43.19999695;35.15999899;84.78548549;-0.9000015259999999;-0.6334;12.94117641;80;105;1252.0;15.18999958;27;0.5019;10.82424355;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1161;2.400001526;41.39999771;35.35499897;84.90149367;-1.799999237;-0.5603;26.27450943;80;105;842.0;6.159999847000001;27;0.3085;10.80487061;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1162;1.700000763;37.79999924;35.444998999999996;84.84657831;-3.599998474;-0.5153;26.27450943;80;103;754.0;4.96999979;28;0.2082;10.77112007;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1163;1.399997711;34.20000076;35.444998999999996;84.84657831;-3.599998474;-0.5341;28.62745094;80;103;758.0;4.360000134;28;0.2589;10.70290184;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1164;0.7999992370000001;32.39999771;35.39999898;84.99965471;-1.8000030519999999;-0.3556;0.0;80;101;1248.5;14.82999992;27;0.1782;10.72614288;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1165;-0.299999237;30.59999847;35.30999896;85.37582426;-1.799999237;-0.0971;22.35294151;80;105;1238.0;8.880000114;27;0.2514;10.729767800000001;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1166;-0.8999977109999999;29.69999886;35.18999898;85.85175655;-0.899999619;-0.0281;44.31372452;80;104;1215.5;8.909999847;27;0.2066;10.7407999;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1167;-1.200000763;29.69999886;35.069998999999996;86.29840072;0.0;0.0213;72.94117737;80;103;1247.5;11.97000027;27;0.1683;10.81449413;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1168;-0.9000015259999999;32.39999771;34.97999897;86.28467199;2.699998856;0.2026;78.43137359999999;80;107;1320.0;14.15999985;28;0.079;10.8901329;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1169;-0.7999992370000001;31.5;34.919999;86.48602781;-0.8999977109999999;0.2703;77.25490570000001;80;109;1396.0;14.68999958;28;0.0604;10.98516369;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1170;-1.5;31.5;34.87499898;86.67342604;0.0;0.1167;71.76470947;80;110;1477.0;15.72000027;28;0.0601;11.07652664;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1171;-1.200000763;35.09999847;34.90499897;86.63132436;3.599998474;0.0439;68.62744904;80;111;1583.5;15.72000027;28;0.0113;11.07652664;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1172;-1.0999984740000002;36.89999771;34.97999897;86.58670552;1.799999237;0.0547;68.23529816;79;112;1661.0;16.07999992;29;0.095;11.14872932;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1173;-0.7000007629999999;39.59999847;35.15999896;86.26819703;2.7000007630000002;0.0801;67.05882263;79;113;1733.5;16.69000053;29;0.1398;11.20785999;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1174;0.7000007629999999;42.29999924;35.45999896;85.04175652;2.7000007630000002;0.0545;23.92156982;79;108;1740.5;17.32999992;30;0.1394;11.25719929;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1175;0.699996948;44.09999847;35.87999894;81.47958728;1.799999237;0.0086;0.0;79;111;1740.5;21.77000046;29;0.1049;11.31471252;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1176;1.5999984740000002;41.39999771;36.32999891;73.96992655;-2.7000007630000002;-0.0481;0.0;79;110;1670.0;21.36000061;29;0.0626;11.36843681;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1177;1.4000015259999998;40.5;36.79499892;64.50047797;-0.8999977109999999;0.1252;0.0;79;110;1607.5;20.27000046;29;0.1622;11.42367554;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1178;1.299999237;38.70000076;37.24499893;53.68217375;-1.799999237;-0.0484;0.0;79;109;1544.0;19.07999992;28;0.0638;11.47276974;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1179;1.0999984740000002;37.79999924;37.64999892;43.96423394;-0.9000015259999999;-0.2408;0.0;79;109;1488.5;18.15999985;28;-0.0598;11.5179472;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1180;0.9000015259999999;36.0;37.94999892;37.3744041;-1.799999237;-0.3863;80.78431702;79;108;1415.5;16.96999931;28;-0.0524;11.54310131;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1181;0.7999992370000001;35.09999847;38.15999889;33.42142166;-0.9000015259999999;-0.5256;80.78431702;78;108;1433.5;16.52000046;28;0.0075;11.54400253;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1182;0.7000007629999999;36.0;38.33999891;30.62074359;0.9000015259999999;-0.7517;74.90196228;78;114;1525.5;17.27000046;29;0.0076;11.51518631;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1183;0.299999237;37.79999924;38.50499891;28.75065062;1.799999237;-0.9294;77.25490570000001;78;118;1609.0;18.79999924;31;0.0044;11.47701645;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1184;0.10000228900000001;40.5;38.71499891;26.86705773;2.7000007630000002;-1.1942;76.86274719;78;125;1729.5;21.73999977;33;0.1217;11.45015812;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1185;-0.7000007629999999;42.29999924;38.98499893;24.31349825;1.799999237;-1.4794;77.25490570000001;78;130;1834.5;22.96999931;36;0.155;11.42575073;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1186;-0.7000007629999999;45.89999771;39.29999889;22.588473;3.599998474;-1.5185;74.90196228;78;130;1876.0;18.96999931;36;0.2166;11.40651226;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1187;-0.5;45.89999771;39.56999887;21.69060833;0.0;-1.5634;5.490196227999999;78;109;1492.5;12.85999966;33;0.2377;11.36046028;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1188;-0.599998474;45.89999771;39.80999883;21.20735417;0.0;-1.8306;89.41176605;78;122;1428.5;20.62999916;33;0.3137;11.33882046;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1189;0.599998474;48.59999847;40.07999884;21.51213344;2.7000007630000002;-1.8415;86.66667175;78;132;1508.0;23.02000046;36;0.413;11.32150173;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1190;0.5;50.39999771;40.33499883;22.83078553;1.799999237;-1.8843;81.96078491;78;137;1581.5;23.65999985;36;0.3732;11.30442333;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1191;0.099998474;53.09999847;40.60499884;25.31844626;2.7000007630000002;-1.8054;81.56862640000001;78;139;1662.0;21.65999985;39;0.4006;11.28540039;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1192;0.200000763;55.79999924;40.88999882;29.08769236;2.7000007630000002;-1.7701;7.450980662999999;78;114;1647.5;21.65999985;40;0.2583;11.28540039;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1193;0.7999992370000001;56.69999695;41.17499879;33.21342865;0.8999977109999999;-1.6768;0.0;79;111;1613.5;20.73999977;35;0.2269;11.27477837;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1194;0.600002289;54.89999771;41.41499875;36.33993667;-1.799999237;-1.5239;0.0;79;110;1564.0;20.23999977;32;0.2283;11.26063728;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1195;1.0;53.09999847;41.62499873;38.59512305;-1.799999237;-1.51;0.0;79;109;1524.0;19.48999977;31;0.1558;11.24928951;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1196;0.9000015259999999;52.19999695;41.80499872;40.45674952;-0.9000015259999999;-1.6179;0.0;79;109;1524.0;18.32999992;30;0.1271;11.234622;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1197;2.099998474;50.39999771;41.93999869;41.68616448;-1.799999237;-1.8053;11.37254906;79;109;1470.5;17.86000061;29;0.0672;11.22114277;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1198;1.0;49.5;42.0599987;42.63802922;-0.8999977109999999;-1.8313;25.09803963;79;109;1446.0;12.05000019;29;0.0871;11.18299294;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1199;1.100002289;48.59999847;42.19499868;43.30319026;-0.9000015259999999;-1.8151;0.0;79;105;1418.0;17.36000061;29;0.1257;11.17117786;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1200;1.4000015259999998;46.79999924;42.31499869;43.53383439;-1.799999237;-1.7834;0.0;79;107;1398.0;16.69000053;28;0.0563;11.17285442;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1201;0.39999771100000003;45.89999771;42.41999868;43.615520700000005;-0.9000015259999999;-1.916;74.50980377;79;108;1361.0;11.72000027;28;0.1941;11.151148800000001;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1202;0.200000763;45.89999771;42.52499866;43.67478328;0.0;-1.8074;84.70588684;80;106;1335.0;13.38000011;28;0.2422;11.1405611;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1203;1.0;45.0;42.59999866;43.70338518;-0.8999977109999999;-1.85;84.70588684;80;108;1345.5;14.38000011;29;0.2185;11.13405418;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1204;0.5;45.0;42.67499866;43.720546399999996;0.0;-1.9189;83.13725281;80;113;1373.0;16.98999977;30;0.1246;11.13633442;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1205;0.7000007629999999;47.69999695;42.79499861;44.05369876;2.6999969480000003;-1.8517;82.35294342;80;120;1421.0;17.11000061;32;0.1103;11.13902187;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1206;0.200000763;49.5;42.92999865;44.76416512;1.8000030519999999;-1.7842;80.78431702;80;121;1477.0;17.87999916;33;0.1445;11.14121056;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1207;0.299999237;50.39999771;43.06499863;45.68468185;0.8999977109999999;-1.8854;78.8235321;80;123;1521.5;18.12999916;34;0.0702;11.14694118;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1208;0.39999771100000003;51.29999924;43.19999866;46.81524981;0.9000015259999999;-1.8123;78.8235321;80;124;1571.0;19.27000046;35;0.0496;11.15533257;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1209;0.200000763;53.09999847;43.34999866;48.43982603;1.799999237;-1.8558;78.03921509;80;125;1618.5;18.69000053;35;0.0365;11.16312027;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1210;1.100002289;54.89999771;43.51499863;50.62705441;1.799999237;-1.7807;36.07843018;80;115;1620.5;19.77000046;34;0.0604;11.15967751;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1211;1.0999984740000002;55.79999924;43.67999865;53.06094456;0.9000015259999999;-1.7912;0.0;80;111;1590.5;19.79999924;32;0.0245;11.1625309;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1212;1.299999237;54.0;43.84499868;54.83539417;-1.799999237;-1.9133;19.607843399999997;80;110;1584.0;12.73999977;32;0.0825;11.15043259;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1213;2.400001526;52.19999695;43.96499863;55.98129195;-1.8000030519999999;-2.0161;41.96078491;80;105;1521.5;12.93999958;30;0.0369;11.13977432;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1214;2.5;51.29999924;44.05499865;56.82149555;-0.8999977109999999;-2.0502;6.666666985;80;107;1476.0;12.93999958;30;0.0529;11.13977432;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1215;2.2999992369999998;50.39999771;44.12999865;57.44043608;-0.9000015259999999;-2.0669;0.0;79;109;1175.0;17.65999985;29;0.0872;11.1519289;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1216;2.2000007630000002;48.59999847;44.17499866;57.72393611;-1.799999237;-2.019;28.62745094;79;105;734.0;11.98999977;29;0.1199;11.14438248;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1217;2.600002289;47.69999695;44.21999861;57.92094435;-0.9000015259999999;-1.8875;26.27450943;79;103;745.5;5.3000001910000005;29;0.0809;11.04218102;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1218;3.5;45.89999771;44.249998600000005;57.96762226;-1.799999237;-1.7682;28.62745094;79;103;746.5;4.610000134;29;0.0503;10.93014336;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1219;3.2999992369999998;43.19999695;44.23499858;57.98569859;-2.7000007630000002;-1.5632;28.62745094;79;103;746.5;4.0500001910000005;29;0.0385;10.81347656;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1220;3.2000007630000002;39.59999847;44.1749986;58.32800364;-3.599998474;-1.4833;30.19607925;79;103;761.0;3.970000029;30;0.0375;10.69216824;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1221;2.7000007630000002;36.0;44.08499864;59.32196927;-3.599998474;-1.0871;29.01960754;79;103;746.5;4.019999981000001;30;-0.0565;10.59579659;FullOfHolesCondition;LowCongestionCondition;EvenPaceStyle
1222;-1.100002289;66.59999847;50.69999857;191.8098229;0.9000015259999999;-0.7523;58.8235321;79;119;1989.0;19.71999931;34;1.1487;12.26777935;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1223;-1.5999984740000002;67.5;51.65999858;167.44209630000003;0.9000015259999999;-1.0598;56.86274719;79;119;1997.0;19.96999931;34;0.9897;12.25090599;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1224;-1.9000015259999998;67.5;52.52999859;148.51738600000002;0.0;-1.0071;0.0;79;110;1997.0;19.52000046;34;1.0899;12.23103619;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1225;-1.0;66.59999847;53.39999857;126.4606755;-0.9000015259999999;-0.9596;98.43137359999999;79;111;996.0;9.329999924;32;1.2442;12.10544014;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1226;0.0;65.69999695;54.23999853;103.7037944;-0.9000015259999999;-0.9596;80.39215851;79;126;1552.0;21.02000046;32;1.2082;12.09008598;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1227;0.600002289;65.69999695;54.89999851;92.06542087;0.0;-0.9572;76.07843018;80;126;1558.5;18.37999916;34;1.2669;12.06382084;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1228;1.299999237;66.59999847;55.5149985;83.23756523;0.9000015259999999;-0.9807;77.25490570000001;80;122;1572.5;17.90999985;35;1.3033;12.03310776;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1229;1.700000763;66.59999847;56.06999849;76.64247257;0.0;-0.6729;74.50980377;80;120;1580.5;17.57999992;35;1.4591;12.0010004;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1230;1.0999984740000002;67.5;56.6399985;69.73871101;0.9000015259999999;-0.8937;74.90196228;80;120;1577.0;17.37999916;34;1.5015;11.968568800000002;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1231;1.4000015259999998;66.59999847;57.19499849;61.87370312;-0.9000015259999999;-0.7692;74.90196228;80;116;1591.5;16.29999924;34;1.3462;11.93455791;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1232;1.199996948;66.59999847;57.71999849;54.81823701;0.0;-0.7247;14.11764717;80;110;1560.0;19.27000046;32;1.3133;11.90261173;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1233;1.700000763;64.79999542;58.18499845;48.1009561;-1.8000030519999999;-0.6301;0.0;80;109;1508.0;18.52000046;31;1.0499;11.86882114;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1234;2.7000007630000002;63.0;58.57499847;42.48495635;-1.7999954219999998;-0.6674;0.0;80;109;1504.0;14.22000027;30;0.6055;11.80800819;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1235;2.399997711;62.09999847;58.90499846;38.09539745;-0.9000015259999999;-0.6426;74.11764526;80;108;1458.5;14.93999958;30;0.3516;11.7371521;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
1236;3.2999992369999998;62.09999847;59.18999844;34.90871176;0.0;-0.636;63.52941132;80;109;1461.5;14.48999977;30;0.389;11.65308666;UnevenCondition;NormalCongestionCondition;EvenPaceStyle
